Name,CharCount
student2953.c,1603
student5961.c,1263
student4896.c,1042
student7496.c,1159
student2967.c,1060
student3313.c,1933
student9296.c,1092
student4824.c,1022
student6534.c,968
student7293.c,966
student6364.c,727
student8864.c,2181
student1976.c,1379
student6497.c,2309
student5298.c,1661
student4554.c,1096
student8964.c,858
student4100.c,1231
student7810.c,1212
student8598.c,1178
student2736.c,1389
student4614.c,1263
student4860.c,1137
student1542.c,1335
student8004.c,1229
student3219.c,1398
student2806.c,1308
student4471.c,1150
student4161.c,5272
student2553.c,1212
student1237.c,1318
student1938.c,1028
student5621.c,1085
student8796.c,1126
student2247.c,1312
student9175.c,953
student6001.c,792
student8631.c,1258
student7255.c,1085
student3217.c,1080
student6634.c,1028
student7193.c,969
student3136.c,1078
student2472.c,1153
student9897.c,1146
student8288.c,1908
student5830.c,1089
student2676.c,879
student5744.c,828
student5488.c,1186
student8100.c,1432
student1502.c,912
student2126.c,1314
student2908.c,2003
student2717.c,1621
student3253.c,1217
student4082.c,910
student9071.c,889
student6882.c,2213
student2513.c,1507
student4575.c,1172
student2068.c,891
student3178.c,1370
student5899.c,1736
student7755.c,2469
student1758.c,1009
student9945.c,1245
student2547.c,2181
student6992.c,1197
student4192.c,1679
student6151.c,2203
student8561.c,1106
student5771.c,1219
student5261.c,909
student3717.c,1313
student3572.c,1113
student5140.c,1061
student2526.c,1494
student9388.c,1484
student2749.c,1178
student7697.c,982
student7888.c,3660
student6787.c,1472
student3732.c,1306
student4644.c,2001
student2585.c,1330
student1146.c,631
student3759.c,4178
student8110.c,988
student4150.c,1232
student1639.c,1048
student9340.c,1344
student5805.c,3648
student8035.c,1580
student2447.c,1029
student3557.c,1166
student2157.c,1253
student6255.c,1958
student4296.c,1457
student8665.c,1370
student7799.c,1324
student5496.c,1664
student3678.c,1245
student3867.c,1175
student7001.c,5518
student7341.c,1228
student1828.c,1378
student1263.c,1185
student4425.c,1405
student8192.c,789
student8540.c,1159
student5860.c,1100
student1981.c,1005
student5304.c,1069
student6720.c,987
student7320.c,1061
student7774.c,1459
student7597.c,910
student6854.c,1072
student9864.c,1175
student4110.c,2491
student1302.c,1777
student9498.c,1178
student2939.c,1085
student1029.c,1279
student4934.c,999
student8993.c,1257
student9805.c,1255
student1943.c,1136
student5435.c,1413
student1180.c,1015
student6705.c,1275
student4682.c,852
student1477.c,1734
student3421.c,1031
student7258.c,965
student6594.c,1163
student4863.c,1081
student7173.c,1010
student6790.c,1175
student6008.c,1040
student4026.c,1035
student5562.c,996
student1483.c,1149
student4185.c,1103
student5649.c,1337
student8576.c,1586
student4495.c,953
student2498.c,0
student4322.c,1534
student4659.c,1225
student8532.c,1677
student5172.c,1161
student1624.c,1540
student4519.c,1845
student4343.c,1129
student8043.c,1621
student8923.c,1179
student5403.c,1506
student6248.c,1296
student5468.c,1229
student2086.c,998
student5378.c,1338
student5603.c,1200
student6227.c,999
student4128.c,1303
student8753.c,1221
student4438.c,1122
student7090.c,1373
student3171.c,1346
student8863.c,1734
student1424.c,1283
student6042.c,1385
student6029.c,1269
student5939.c,1680
student8419.c,1106
student2340.c,2441
student9095.c,1411
student8846.c,1125
student3500.c,1151
student6656.c,1094
student4226.c,1235
student9391.c,1414
student3350.c,1191
student5581.c,1142
student7891.c,1152
student6516.c,1023
student4043.c,1194
student3071.c,1847
student9238.c,911
student2221.c,5097
student3331.c,1159
student2675.c,828
student9113.c,977
student3186.c,1677
student5867.c,1568
student4647.c,1471
student9207.c,1187
student7773.c,1330
student8317.c,1443
student3535.c,1056
student7080.c,1385
student4852.c,945
student2704.c,1440
student5226.c,1324
student5695.c,973
student8195.c,2206
student3288.c,1096
student5122.c,1507
student9946.c,1163
student9676.c,1428
student1364.c,1487
student4059.c,984
student5636.c,1125
student5829.c,1125
student2035.c,1975
student7180.c,1071
student3631.c,1158
student5713.c,934
student2486.c,1380
student5268.c,977
student8357.c,1411
student6913.c,956
student9923.c,1141
student3841.c,1414
student2371.c,1137
student9538.c,1338
student6018.c,1725
student6706.c,1910
student7616.c,3260
student4036.c,953
student4526.c,1030
student5659.c,1185
student4195.c,2357
student9476.c,1156
student8295.c,1016
student2254.c,1423
student9385.c,1323
student4766.c,1226
student2210.c,1417
student3610.c,1022
student5222.c,2601
student5185.c,2172
student1120.c,1315
student2830.c,1359
student4095.c,1141
student5162.c,1098
student5381.c,1075
student3671.c,1266
student2335.c,895
student4628.c,987
student5863.c,1200
student6484.c,771
student9823.c,1845
student2421.c,1179
student5413.c,844
student3165.c,1717
student8747.c,4624
student3386.c,1438
