Name,CharCount
student6931.c,1166
student3557.c,891
student9321.c,936
student8665.c,1042
student7655.c,1085
student4096.c,1139
student7799.c,1538
student5496.c,63
student3678.c,1245
student3867.c,63
student2213.c,993
student4331.c,63
student1828.c,1123
student9325.c,1231
student8815.c,845
student1080.c,953
student3043.c,63
student4425.c,63
student8192.c,63
student2916.c,159
student6170.c,888
student1452.c,836
student4640.c,950
student6683.c,527
student3736.c,899
student6720.c,969
student6374.c,886
student7774.c,63
student1202.c,701
student1269.c,606
student5044.c,63
student9964.c,63
student2176.c,940
student3432.c,995
student9864.c,2004
student1246.c,980
student1302.c,1954
student9498.c,892
student2939.c,972
student4740.c,1085
student3719.c,985
student4934.c,0
student8993.c,63
student3517.c,1037
student1943.c,868
student2117.c,856
student5435.c,845
student1180.c,880
student9361.c,888
student6705.c,63
student4682.c,63
student9671.c,0
student8786.c,527
student4665.c,966
student1477.c,940
student7045.c,1323
student9475.c,1621
student9531.c,966
student6011.c,809
student2386.c,63
student4478.c,915
student6267.c,1072
student3421.c,1054
student6594.c,899
student2941.c,1405
student7173.c,1031
student6790.c,980
student3761.c,1547
student7742.c,844
student2550.c,63
student4026.c,1538
student7936.c,930
student1193.c,2004
student6329.c,1302
student8209.c,63
student1483.c,63
student9952.c,988
student6002.c,790
student9176.c,994
student5649.c,1337
student7546.c,0
student8576.c,63
student9466.c,1151
student4495.c,1264
student1464.c,834
student5276.c,1052
student2498.c,63
student5766.c,354
student5979.c,855
student5622.c,895
student4322.c,2465
student1297.c,1036
student8532.c,790
student5485.c,812
student9709.c,1014
student1583.c,1155
student5172.c,1033
student1093.c,907
student7629.c,1184
student9272.c,63
student1624.c,884
student4519.c,899
student5607.c,63
student4207.c,936
student4638.c,1252
student7094.c,815
student8923.c,951
student3175.c,931
student5403.c,952
student7277.c,898
student3899.c,850
student2086.c,1126
student1996.c,1071
student5378.c,1043
student5603.c,1071
student6558.c,1065
student6227.c,1293
student4128.c,1161
student8753.c,878
student4438.c,1184
student9837.c,885
student7090.c,112
student3171.c,965
student8863.c,954
student7708.c,299
student1424.c,1235
student5816.c,1141
student6042.c,1204
student7442.c,1139
student8419.c,878
student5236.c,3647
student4772.c,1144
student2340.c,63
student1620.c,861
student7356.c,790
student8222.c,915
student9979.c,1245
student1854.c,1085
student9095.c,1325
student7769.c,63
student6369.c,1090
student2887.c,3647
student2554.c,63
student3500.c,1068
student5132.c,975
student6822.c,879
student6966.c,994
student8085.c,956
student1954.c,969
student8349.c,1252
student6656.c,902
student4559.c,850
student6346.c,1021
student4736.c,1161
student2240.c,1458
student9391.c,939
student3350.c,1058
student5581.c,1102
student7891.c,894
student6981.c,914
student6516.c,63
student8638.c,899
student6080.c,1382
student4043.c,63
student9238.c,776
student3135.c,921
student3425.c,63
student6458.c,826
student2221.c,63
student3331.c,736
student5703.c,139
student2675.c,821
student9113.c,1001
student9547.c,970
student8003.c,63
student7123.c,946
student2586.c,63
student6548.c,63
student9207.c,1041
student3535.c,970
student7080.c,1349
student6542.c,958
student8172.c,1137
student5619.c,915
student9281.c,933
student2704.c,1166
student3614.c,952
student5226.c,911
student1793.c,963
student5695.c,953
student7346.c,825
student4785.c,968
student8195.c,968
student5166.c,1105
student1597.c,1009
student4076.c,63
student8856.c,266
student3288.c,63
student5122.c,1213
student9946.c,1169
student7369.c,1144
student4466.c,945
student9676.c,1101
student1364.c,863
student4059.c,864
student1220.c,1036
student1383.c,1042
student5829.c,834
student2870.c,947
student5719.c,1124
student5842.c,899
student4053.c,1139
student2035.c,948
student7180.c,1335
student7673.c,1267
student9307.c,1038
student5713.c,63
student2486.c,1067
student8503.c,846
student5268.c,201
student9557.c,933
student2196.c,946
student9884.c,965
student8157.c,1448
student9613.c,1126
student6978.c,825
student5068.c,863
student8357.c,79
student4468.c,1581
student7868.c,1124
student7677.c,1033
student4057.c,1085
student6913.c,62
student9923.c,1141
student7537.c,917
student1551.c,2378
student1415.c,1198
student3841.c,2202
student2371.c,1036
student9538.c,1074
student8428.c,139
student4253.c,1146
student6018.c,1085
student4681.c,990
student6706.c,63
student8626.c,1014
student7616.c,959
student6216.c,856
student4391.c,63
student4036.c,1018
student5436.c,1014
student4526.c,339
student6156.c,988
student5659.c,63
student4195.c,1009
student8566.c,980
student9476.c,896
student6995.c,990
student4749.c,2048
student3710.c,527
student8295.c,1146
student2254.c,63
student9385.c,952
student7479.c,1954
student4766.c,991
student2354.c,1044
student3610.c,1308
student5366.c,935
student5185.c,3031
student8176.c,812
student1120.c,1053
student2830.c,1054
student8522.c,1044
student4095.c,1375
student7985.c,894
student6936.c,1068
student8319.c,1538
student5536.c,1100
student9081.c,1026
student6252.c,826
student1324.c,63
student5109.c,63
student9636.c,1067
student5381.c,1091
student9128.c,1218
student3671.c,926
student9438.c,1221
student2335.c,921
student4628.c,1165
student5863.c,1196
student3182.c,597
student6484.c,990
student6813.c,936
student6748.c,1143
student9823.c,63
student2421.c,1075
student5413.c,2042
student3165.c,266
student8747.c,1123
student7633.c,1143
student8257.c,1086
student8313.c,1126
student6723.c,552
