Name,CharCount
student7700.c,676
student9097.c,449
student8497.c,366
student1649.c,455
student8187.c,63
student3546.c,496
student3402.c,519
student6040.c,499
student3872.c,452
student5193.c,488
student1562.c,514
student5370.c,312
student4770.c,676
student2206.c,373
student9705.c,679
student7335.c,63
student7582.c,441
student4141.c,63
student2437.c,593
student4982.c,460
student2063.c,691
student1013.c,514
student9155.c,464
student3258.c,562
student8886.c,622
student2267.c,63
student4655.c,551
student6889.c,481
student4599.c,547
student2667.c,331
student3777.c,446
student6999.c,36
student3594.c,543
student7165.c,441
student8011.c,551
student1047.c,458
student6582.c,842
student1738.c,466
student5005.c,821
student6915.c,497
student8971.c,616
student2463.c,362
student7492.c,704
student8705.c,403
student7735.c,743
student3790.c,842
student4370.c,414
student7040.c,575
student8070.c,448
student4814.c,551
student7414.c,527
student8560.c,553
student9160.c,699
student5904.c,768
student3512.c,622
student2895.c,1025
student8854.c,676
student4397.c,484
student1366.c,551
student5287.c,577
student7200.c,478
student1776.c,559
student1266.c,532
student6198.c,750
student6310.c,659
student8954.c,566
student7820.c,552
student4420.c,467
student9900.c,455
student5804.c,672
student2972.c,872
student7514.c,657
student9570.c,535
student4850.c,426
student8393.c,0
student2216.c,425
student1009.c,529
student3108.c,993
student2508.c,63
student7771.c,529
student5882.c,446
student9825.c,612
student2648.c,691
student8055.c,481
student9986.c,452
student3677.c,425
student1068.c,1612
student3367.c,449
student1268.c,506
student4155.c,778
student3023.c,1040
student9821.c,450
student9201.c,599
student5861.c,446
student9141.c,510
student3807.c,487
student9451.c,474
student7125.c,545
student1517.c,632
student1453.c,562
student5470.c,616
student4134.c,544
student5160.c,704
student6740.c,431
student6604.c,542
student8370.c,547
student5383.c,628
student1772.c,743
student1326.c,1103
student5693.c,542
student8724.c,532
student3756.c,81
student5220.c,481
student5730.c,570
student8520.c,496
student1066.c,529
student5800.c,547
student6054.c,63
student4587.c,525
student3866.c,515
student1476.c,424
student5774.c,81
student4393.c,535
student4683.c,543
student4460.c,559
student3516.c,822
student2406.c,63
student2953.c,516
student5961.c,532
student9105.c,450
student7382.c,472
student9499.c,518
student7496.c,63
student7945.c,493
student7501.c,538
student2967.c,362
student3313.c,631
student5665.c,444
student4265.c,545
student1016.c,475
student9993.c,429
student4824.c,521
student7293.c,663
student6364.c,476
student8754.c,549
student5897.c,449
student8864.c,496
student4798.c,424
student4454.c,487
student1976.c,516
student6497.c,578
student5298.c,751
student4554.c,751
student7197.c,624
student6900.c,763
student6087.c,460
student4100.c,699
student7810.c,759
student8598.c,450
student6320.c,547
student6774.c,450
student2736.c,463
student4614.c,63
student1891.c,453
student4860.c,294
student8004.c,554
student5834.c,634
student5970.c,468
student3219.c,63
student2806.c,471
student5071.c,505
student1608.c,515
student4471.c,292
student2417.c,509
student4161.c,516
student2553.c,471
student5621.c,63
student2247.c,651
student1548.c,584
student6455.c,513
student9175.c,422
student6001.c,549
student8631.c,63
student2478.c,446
student7255.c,436
student3568.c,551
student6711.c,416
student9486.c,467
student2884.c,481
student2228.c,255
student1463.c,771
student7051.c,493
student5915.c,578
student1037.c,712
student1173.c,544
student3217.c,532
student1390.c,514
student6634.c,577
student7370.c,562
student9870.c,399
student7193.c,63
student3136.c,403
student9897.c,807
student8288.c,362
student3856.c,658
student5830.c,434
student2869.c,493
student3666.c,570
student7297.c,553
student3722.c,601
student5744.c,457
student3485.c,449
student8860.c,454
student2126.c,445
student2009.c,459
student1352.c,527
student2343.c,575
student4635.c,450
student4261.c,416
student2908.c,875
student3253.c,588
student5482.c,467
student2827.c,498
student9071.c,498
student6882.c,416
student4841.c,485
student8025.c,481
student2513.c,81
student8801.c,444
student3403.c,36
student2068.c,573
student1623.c,545
student9275.c,592
student5899.c,521
student2468.c,670
student7755.c,590
student9221.c,602
student9945.c,807
student2547.c,496
student6441.c,453
.c,366
student7882.c,544
student4192.c,670
student8561.c,436
student5592.c,63
student5771.c,459
student5261.c,629
student3717.c,63
student4661.c,487
student3009.c,493
student1616.c,603
student3791.c,416
student9924.c,420
student3436.c,455
student2526.c,399
student1412.c,608
student9887.c,513
student8298.c,45
student8444.c,658
student9388.c,402
student2749.c,63
student2956.c,496
student8500.c,768
student8997.c,310
student6787.c,63
student3776.c,512
student3732.c,624
student4644.c,366
student1579.c,446
student2585.c,449
student4014.c,72
student1329.c,763
student9824.c,741
student9340.c,204
student1518.c,512
student5225.c,568
student5805.c,494
student9125.c,525
student8035.c,524
student2338.c,386
student8486.c,391
student5475.c,475
student2447.c,407
student2503.c,505
student6931.c,616
student3557.c,481
student9321.c,441
student8665.c,594
student7655.c,631
student4096.c,476
student7799.c,63
student5496.c,534
student3678.c,255
student3867.c,63
student2213.c,606
student4331.c,63
student1828.c,475
student9325.c,545
student8815.c,533
student1080.c,666
student3043.c,750
student4425.c,63
student8192.c,464
student2916.c,567
student6170.c,552
student1452.c,550
student4640.c,458
student6683.c,398
student3736.c,439
student6720.c,510
student6374.c,422
student7774.c,426
student1202.c,403
student5044.c,63
student9964.c,412
student2176.c,424
student3432.c,456
student9864.c,422
student1246.c,577
student1302.c,422
student9498.c,554
student2939.c,461
student4740.c,631
student3719.c,493
student4934.c,0
student8993.c,676
student3517.c,565
student1943.c,651
student2117.c,527
student5435.c,741
student1180.c,440
student9361.c,552
student6705.c,542
student4682.c,414
student9671.c,527
student8786.c,398
student4665.c,501
student1477.c,667
student7045.c,452
student9475.c,445
student9531.c,692
student6011.c,516
student2386.c,414
student4478.c,527
student6267.c,551
student3421.c,807
student6594.c,472
student2941.c,593
student7173.c,551
student6790.c,431
student3761.c,565
student7742.c,1159
student2550.c,86
student4026.c,488
student7936.c,449
student1193.c,422
student6329.c,493
student8209.c,63
student1483.c,63
student9952.c,592
student6002.c,727
student9176.c,460
student5649.c,326
student7546.c,0
student8576.c,541
student9466.c,842
student4495.c,607
student1464.c,476
student5276.c,514
student2498.c,63
student5766.c,565
student5979.c,436
student5622.c,646
student4322.c,501
student1297.c,470
student8532.c,727
student5485.c,454
student9709.c,456
student1583.c,580
student5172.c,460
student1093.c,1025
student7629.c,603
student9272.c,464
student1624.c,63
student4519.c,632
student4207.c,441
student4638.c,414
student7094.c,493
student8923.c,1365
student3175.c,598
student5403.c,63
student7277.c,431
student3899.c,584
student2086.c,583
student1996.c,375
student5378.c,484
student5603.c,375
student6558.c,475
student6227.c,603
student4128.c,630
student8753.c,564
student4438.c,603
student9837.c,622
student7090.c,496
student3171.c,712
student8863.c,420
student7708.c,484
student1424.c,467
student5816.c,455
student6042.c,612
student7442.c,476
student6029.c,407
student8419.c,564
student5236.c,638
student4772.c,626
student2340.c,63
student1620.c,625
student7356.c,727
student8222.c,527
student9979.c,255
student1854.c,512
student9095.c,822
student7769.c,312
student6369.c,699
student2887.c,638
student2554.c,723
student3500.c,577
student5132.c,441
student6822.c,36
student6966.c,634
student8085.c,417
student1954.c,457
student8349.c,414
student6656.c,875
student4559.c,584
student6346.c,475
student4736.c,630
student2240.c,663
student9391.c,441
student3350.c,583
student5581.c,467
student7891.c,466
student6981.c,425
student6516.c,331
student8638.c,439
student6080.c,450
student4043.c,63
student9238.c,36
student3135.c,652
student3425.c,377
student6458.c,478
student2221.c,86
student3331.c,402
student5703.c,386
student2675.c,763
student9113.c,566
student9547.c,438
student8003.c,584
student7123.c,485
student2586.c,196
student4647.c,438
student6548.c,196
student9207.c,704
student3535.c,438
student7080.c,314
student6542.c,532
student8172.c,1040
student5619.c,527
student9281.c,559
student2704.c,616
student3614.c,657
student5226.c,456
student1793.c,471
student5695.c,441
student7346.c,444
student4785.c,424
student8195.c,424
student5166.c,478
student1597.c,480
student4076.c,473
student8856.c,416
student3288.c,63
student5122.c,573
student9946.c,475
student7369.c,626
student4466.c,662
student9676.c,449
student1364.c,872
student4059.c,628
student1220.c,470
student1383.c,594
student5829.c,605
student2870.c,446
student5719.c,508
student5842.c,439
student4053.c,476
student2035.c,534
student7180.c,542
student7673.c,532
student9307.c,524
student5713.c,500
student2486.c,659
student8503.c,477
student5268.c,63
student9557.c,527
student2196.c,485
student9884.c,641
student8157.c,542
student9613.c,454
student6978.c,493
student5068.c,872
student8357.c,63
student4468.c,519
student7868.c,508
student7677.c,460
student4057.c,512
student6913.c,399
student9923.c,292
student7537.c,513
student1551.c,948
student1415.c,466
student3841.c,474
student2371.c,470
student9538.c,544
student8428.c,386
student4253.c,722
student6018.c,512
student4681.c,594
student6706.c,63
student8626.c,527
student7616.c,429
student6216.c,527
student4391.c,431
student4036.c,644
student5436.c,456
student4526.c,624
student6156.c,592
student5659.c,63
student4195.c,499
student8566.c,476
student9476.c,547
student6995.c,519
student4749.c,439
student3710.c,398
student8295.c,722
student2254.c,467
student9385.c,657
student7479.c,422
student4766.c,549
student3610.c,161
student5366.c,424
student5185.c,568
student8176.c,454
student1120.c,759
student2830.c,448
student8522.c,910
student4095.c,460
student7985.c,450
student6936.c,577
student8319.c,63
student5536.c,703
student9081.c,487
student6252.c,478
student1324.c,412
student5109.c,63
student9636.c,659
student5381.c,510
student9128.c,472
student3671.c,514
student9438.c,407
student2335.c,436
student4628.c,549
student5863.c,468
student3182.c,449
student6484.c,594
student6813.c,441
student6748.c,771
student9823.c,331
student2421.c,588
student5413.c,566
student3165.c,416
student8747.c,475
student7633.c,485
student8257.c,768
student8313.c,583
student6723.c,414
