Name,CharCount
student1466.c,293
student8430.c,285
student1176.c,287
student8797.c,276
student6960.c,368
student3442.c,380
student6824.c,289
student6571.c,316
student7392.c,327
student8599.c,342
student1313.c,404
student7665.c,395
student9601.c,368
student8089.c,329
student6631.c,339
student3567.c,323
student9931.c,363
student3133.c,334
student3077.c,332
student4389.c,281
student2477.c,350
student5789.c,319
student5355.c,293
student3978.c,376
student1547.c,386
student4415.c,384
student4105.c,440
student1317.c,356
student9315.c,293
student5624.c,350
student4804.c,360
student8124.c,279
student9524.c,297
student7540.c,308
student5420.c,380
student8774.c,296
student4888.c,370
student8264.c,303
student5397.c,328
student9097.c,348
student8497.c,413
student1649.c,356
student4430.c,389
student8187.c,401
student3546.c,399
student6550.c,342
student3872.c,296
student4770.c,322
student5660.c,379
student2652.c,377
student2437.c,313
student4982.c,285
student1013.c,340
student3258.c,320
student8886.c,334
student2267.c,387
student7386.c,366
student6999.c,459
student3594.c,409
student7165.c,357
student1738.c,272
student2463.c,350
student7671.c,347
student7735.c,301
student3790.c,297
student3206.c,330
student4814.c,331
student8560.c,309
student9160.c,318
student5904.c,307
student3329.c,283
student3512.c,294
student8854.c,322
student1266.c,385
student4420.c,309
student6874.c,485
student2972.c,324
student4850.c,350
student8393.c,372
student3306.c,411
student3108.c,317
student2508.c,360
student5611.c,283
student4155.c,327
student2567.c,294
student9821.c,355
student8199.c,359
student8892.c,304
student9141.c,380
student3943.c,320
student9451.c,332
student8051.c,379
student7125.c,298
student1453.c,273
student5470.c,385
student1772.c,334
student1326.c,315
student8724.c,412
student3756.c,360
student8520.c,354
student1066.c,283
student6054.c,356
student4587.c,305
student1476.c,289
student6010.c,297
student2959.c,299
student2406.c,296
student2953.c,365
student5961.c,356
student4896.c,359
student7496.c,317
student2967.c,283
student3313.c,295
student9296.c,378
student4824.c,293
student6534.c,295
student7293.c,283
student6364.c,291
student8864.c,329
student1976.c,331
student6497.c,461
student5298.c,300
student4554.c,348
student8964.c,351
student4100.c,315
student7810.c,354
student8598.c,301
student2736.c,390
student4614.c,364
student4860.c,407
student1542.c,371
student8004.c,343
student3219.c,317
student2806.c,298
student4471.c,291
student4161.c,408
student2553.c,302
student1237.c,313
student1938.c,328
student5621.c,293
student8796.c,301
student2247.c,283
student9175.c,298
student6001.c,374
student8631.c,360
student7255.c,293
student3217.c,367
student6634.c,290
student7193.c,339
student3136.c,299
student2472.c,373
student9897.c,294
student8288.c,296
student3856.c,330
student5830.c,297
student2676.c,288
student5744.c,293
student5488.c,322
student8100.c,311
student1502.c,382
student2126.c,421
student2908.c,399
student2717.c,344
student3253.c,279
student4082.c,295
student9071.c,314
student6882.c,295
student2513.c,303
student4575.c,315
student2068.c,344
student3178.c,366
student5899.c,289
student7755.c,387
student1758.c,337
student9945.c,392
student2547.c,364
student6992.c,373
student4192.c,297
student6151.c,269
student8561.c,338
student5771.c,371
student5261.c,283
student3717.c,299
student1616.c,387
student3572.c,482
student5140.c,281
student2526.c,291
student9388.c,408
student2749.c,362
student2956.c,441
student7697.c,300
student7888.c,293
student6787.c,474
student3732.c,353
student4644.c,297
student2585.c,618
student1146.c,379
student3759.c,324
student8110.c,289
student4150.c,393
student1639.c,398
student9340.c,396
student5805.c,287
student8035.c,408
student2447.c,360
student3557.c,285
student2157.c,376
student6255.c,295
student4296.c,380
student8665.c,375
student7799.c,291
student5496.c,289
student3678.c,392
student6545.c,316
student3867.c,286
student7001.c,427
student7341.c,355
student1828.c,428
student1263.c,338
student4425.c,291
student8192.c,381
student8540.c,358
student5860.c,384
student1981.c,364
student4640.c,313
student5304.c,268
student6720.c,315
student7320.c,431
student7774.c,307
student7597.c,295
student6854.c,293
student9864.c,485
student4110.c,318
student1302.c,360
student9498.c,301
student2939.c,357
student1029.c,309
student4934.c,319
student8993.c,310
student3517.c,315
student9805.c,375
student1943.c,434
student2117.c,285
student5435.c,330
student1180.c,371
student6705.c,284
student4682.c,388
student1477.c,334
student3421.c,316
student7258.c,349
student6594.c,400
student4863.c,285
student7173.c,301
student6790.c,332
student6008.c,302
student4026.c,329
student5562.c,286
student1483.c,343
student4185.c,309
student5649.c,339
student8576.c,303
student4495.c,298
student4322.c,307
student4659.c,340
student8532.c,395
student5172.c,292
student1624.c,299
student4519.c,334
student4343.c,355
student8043.c,344
student8923.c,571
student5403.c,387
student6248.c,348
student5468.c,343
student2086.c,295
student5378.c,317
student5603.c,351
student6227.c,390
student4128.c,344
student8753.c,355
student4438.c,313
student7090.c,302
student3171.c,387
student8863.c,312
student1424.c,302
student6042.c,321
student6029.c,375
student5939.c,386
student8419.c,302
student5236.c,367
student2340.c,1073
student9095.c,296
student8846.c,380
student3500.c,295
student8085.c,309
student6656.c,342
student9391.c,328
student3350.c,309
student5581.c,279
student7891.c,284
student6516.c,373
student4043.c,323
student3071.c,299
student9238.c,354
student3331.c,317
student2675.c,293
student9113.c,413
student3186.c,395
student5867.c,317
student4647.c,351
student9207.c,411
student7773.c,289
student8317.c,304
student3535.c,307
student7080.c,321
student4852.c,296
student2704.c,322
student5226.c,296
student5695.c,302
student8195.c,349
student3288.c,372
student5122.c,386
student9946.c,307
student9676.c,353
student1364.c,343
student4059.c,282
student5636.c,380
student5829.c,376
student2035.c,317
student7180.c,306
student7673.c,302
student3631.c,400
student5713.c,372
student2486.c,377
student5268.c,332
student8157.c,296
student8357.c,368
student6913.c,334
student9923.c,407
student3841.c,396
student2371.c,346
student9538.c,317
student6018.c,369
student6706.c,378
student7616.c,386
student4036.c,401
student4526.c,370
student5659.c,286
student4195.c,435
student9476.c,352
student8295.c,292
student2254.c,298
student9385.c,389
student4766.c,293
student2210.c,350
student3610.c,293
student5222.c,325
student5185.c,423
student1120.c,291
student2830.c,304
student4095.c,399
student7985.c,287
student5162.c,289
student8319.c,357
student5381.c,293
student3671.c,300
student2335.c,378
student4628.c,315
student5863.c,429
student6484.c,308
student9823.c,822
student2421.c,383
student5413.c,442
student3165.c,441
student8747.c,362
student3386.c,350
