Name,CharCount
student1738.c,653
student2463.c,323
student7671.c,491
student7735.c,581
student3790.c,605
student3206.c,320
student4814.c,320
student8560.c,304
student9160.c,664
student5904.c,313
student3329.c,325
student8854.c,578
student1266.c,290
student4420.c,351
student6874.c,299
student4850.c,360
student8393.c,307
student3306.c,453
student2508.c,424
student5611.c,642
student4155.c,593
student2567.c,335
student9821.c,318
student8199.c,407
student8892.c,619
student9141.c,299
student3943.c,453
student9451.c,474
student8051.c,428
student7125.c,22650
student1453.c,662
student5470.c,374
student1772.c,434
student1326.c,602
student8724.c,367
student3756.c,340
student8520.c,287
student1066.c,660
student6054.c,386
student4587.c,388
student1476.c,311
student6010.c,325
student2959.c,323
student2406.c,346
student2953.c,668
student5961.c,462
student4896.c,308
student7496.c,581
student2967.c,783
student9296.c,333
student4824.c,430
student6534.c,319
student7293.c,381
student6364.c,462
student8864.c,286
student1976.c,344
student6497.c,307
student5298.c,321
student4554.c,309
student8964.c,313
student4100.c,308
student7810.c,316
student8598.c,581
student2736.c,327
student4614.c,355
student4860.c,294
student1542.c,322
student8004.c,348
student2806.c,321
student4471.c,369
student4161.c,323
student2553.c,502
student1237.c,377
student1938.c,367
student5621.c,307
student8796.c,579
student2247.c,309
student9175.c,322
student6001.c,326
student8631.c,391
student7255.c,307
student3217.c,453
student6634.c,303
student7193.c,438
student3136.c,261
student2472.c,338
student9897.c,335
student8288.c,362
student3856.c,310
student5830.c,387
student2676.c,426
student5744.c,592
student5488.c,813
student8100.c,434
student1502.c,330
student2126.c,354
student2908.c,325
student2717.c,428
student3253.c,314
student4082.c,425
student9071.c,1019
student6882.c,324
student2513.c,622
student4575.c,390
student2068.c,673
student1978.c,269
student3178.c,277
student5899.c,329
student7755.c,469
student1758.c,388
student9945.c,255
student2547.c,356
student6992.c,438
student4192.c,330
student6151.c,323
student8561.c,301
student5771.c,717
student5261.c,372
student3717.c,303
student1616.c,347
student3572.c,363
student5140.c,299
student2526.c,301
student9388.c,661
student2749.c,335
student2956.c,272
student7697.c,320
student7888.c,321
student6787.c,400
student3732.c,383
student4644.c,366
student2585.c,307
student1146.c,403
student3759.c,379
student8110.c,319
student4150.c,301
student1639.c,320
student9340.c,562
student5805.c,307
student2447.c,336
student3557.c,307
student2157.c,324
student6255.c,380
student4296.c,301
student8665.c,294
student7799.c,321
student5496.c,311
student3678.c,255
student6545.c,425
student3867.c,546
student7001.c,415
student7341.c,331
student1828.c,389
student4425.c,319
student8192.c,297
student8540.c,418
student5860.c,514
student1981.c,622
student4640.c,350
student5304.c,299
student6720.c,342
student7320.c,765
student7774.c,313
student7597.c,425
student6854.c,374
student9864.c,299
student1302.c,442
student9498.c,581
student2939.c,326
student1029.c,328
student4934.c,426
student8993.c,350
student3517.c,441
student9805.c,387
student1943.c,422
student2117.c,728
student5435.c,379
student1180.c,548
student6705.c,319
student4682.c,357
student1477.c,399
student3421.c,307
student7258.c,294
student6594.c,363
student4863.c,589
student7173.c,372
student6790.c,305
student6008.c,375
student5562.c,607
student1483.c,426
student4185.c,1177
student5649.c,326
student8576.c,320
student4495.c,322
student2498.c,271
student4322.c,414
student4659.c,301
student8532.c,355
student5172.c,302
student1624.c,315
student4519.c,763
student4343.c,348
student8043.c,428
student8923.c,468
student5403.c,357
student6248.c,347
student5468.c,348
student2086.c,309
student5378.c,324
student5603.c,317
student6227.c,309
student4128.c,343
student8753.c,338
student4438.c,484
student7090.c,331
student3171.c,627
student8863.c,345
student1424.c,376
student6042.c,310
student6029.c,322
student5939.c,404
student8419.c,259
student5236.c,299
student2340.c,951
student9095.c,557
student2887.c,388
student8846.c,728
student3500.c,286
student8085.c,304
student6656.c,303
student9391.c,498
student3350.c,403
student5581.c,331
student7891.c,335
student6516.c,333
student4043.c,494
student3071.c,774
student2221.c,377
student3331.c,581
student2675.c,592
student9113.c,308
student7123.c,271
student3186.c,355
student5867.c,371
student4647.c,288
student9207.c,313
student7773.c,355
student8317.c,335
student3535.c,435
student7080.c,310
student4852.c,303
student2704.c,338
student5226.c,440
student5695.c,416
student8195.c,496
student3288.c,307
student5122.c,397
student9946.c,327
student9676.c,307
student1364.c,385
student4059.c,583
student5636.c,728
student5829.c,314
student2035.c,378
student7180.c,342
student7673.c,259
student3631.c,318
student5713.c,312
student2486.c,334
student5268.c,502
student8157.c,311
student8357.c,426
student6913.c,434
student9923.c,292
student3841.c,312
student2371.c,311
student9538.c,351
student6018.c,323
student6706.c,382
student8626.c,275
student7616.c,347
student4036.c,351
student4526.c,721
student5659.c,337
student4195.c,450
student9476.c,363
student8295.c,593
student2254.c,22650
student9385.c,300
student4766.c,373
student2210.c,323
student3610.c,430
student5222.c,323
student5185.c,545
student1120.c,331
student2830.c,440
student4095.c,429
student7985.c,327
student5162.c,321
student5381.c,319
student3671.c,305
student2335.c,451
student4628.c,342
student5863.c,428
student6484.c,311
student9823.c,586
student2421.c,305
student5413.c,564
student3165.c,321
student8747.c,312
student3386.c,956
