Name,CharCount
student9298.cpp,2515
student9071.cpp,962
student3206.cpp,2018
student9924.cpp,3131
student6550.cpp,3079
student2736.cpp,262
student1571.cpp,2609
student2939.cpp,3519
student5529.cpp,450
student1029.cpp,2484
student2508.cpp,2773
student8025.cpp,3171
student6008.cpp,953
student4192.cpp,87
student8964.cpp,2380
student8794.cpp,212
student3819.cpp,2300
student8780.cpp,3108
student4804.cpp,2242
student6963.cpp,2489
student4806.cpp,2152
student6787.cpp,212
student8755.cpp,2200
student1981.cpp,2512
student9463.cpp,212
student8580.cpp,3860
student3402.cpp,2546
student9113.cpp,543
student7704.cpp,2132
student1375.cpp,376
student2126.cpp,212
student1639.cpp,4633
student6631.cpp,2415
student4026.cpp,212
student7249.cpp,212
student7507.cpp,1111
student1176.cpp,2658
student3761.cpp,381
student5304.cpp,1292
student4973.cpp,2380
student5660.cpp,2875
student6369.cpp,1539
student8387.cpp,1572
student6547.cpp,797
student7671.cpp,735
student1200.cpp,1539
student8224.cpp,212
student7665.cpp,1103
student1758.cpp,4226
student9476.cpp,212
student1016.cpp,2545
student1943.cpp,1880
student4185.cpp,3328
student8797.cpp,3080
student4195.cpp,2994
student9499.cpp,3140
student6999.cpp,3204
student2080.cpp,1876
student6594.cpp,1013
student7891.cpp,2264
student8552.cpp,2750
student9923.cpp,2163
student2645.cpp,919
student1364.cpp,4189
student3567.cpp,1270
student6184.cpp,2152
student1833.cpp,4575
student8195.cpp,349
student2335.cpp,212
student4036.cpp,1752
student3759.cpp,2226
student2447.cpp,1256
student8631.cpp,1042
student8157.cpp,690
student7258.cpp,376
student6634.cpp,1667
student3943.cpp,212
student3572.cpp,1962
student2888.cpp,212
student5659.cpp,2800
student5881.cpp,2928
student5842.cpp,5838
student8209.cpp,1582
student3610.cpp,1673
student5261.cpp,1017
student1013.cpp,3022
student2254.cpp,3568
student9315.cpp,1767
student9473.cpp,3328
student2526.cpp,2300
student6973.cpp,212
student8786.cpp,1757
student9498.cpp,2690
student6781.cpp,962
student4155.cpp,0
student5263.cpp,3561
student8747.cpp,2227
student8753.cpp,1752
student4343.cpp,2123
student4425.cpp,5062
student9673.cpp,2680
student3410.cpp,2280
student2068.cpp,2807
student9129.cpp,2535
student5713.cpp,4863
student9897.cpp,212
student5129.cpp,3095
student4237.cpp,212
student5897.cpp,3898
student8419.cpp,2843
student2652.cpp,5404
student5673.cpp,2462
student8357.cpp,2373
student5667.cpp,212
student2478.cpp,2480
student9538.cpp,212
student5470.cpp,2327
student6151.cpp,2522
student4949.cpp,1860
student7298.cpp,212
student2486.cpp,2500
student3217.cpp,3796
student8430.cpp,2692
student6353.cpp,4126
student9935.cpp,2073
student4587.cpp,2738
student3411.cpp,4446
student6227.cpp,3084
student4430.cpp,2433
student2900.cpp,1752
student1776.cpp,2831
student3175.cpp,2121
student9458.cpp,2360
student9464.cpp,1953
