Name,CharCount
student6792.c,8556
student7392.c,1464
student6321.c,2695
student8599.c,63
student1313.c,3509
student7665.c,2434
student9601.c,1147
student6631.c,10146
student3423.c,5994
student7196.c,1258
student9931.c,1953
student3133.c,624
student3077.c,0
student4389.c,15438
student2477.c,1517
student5789.c,1458
student5996.c,2695
student5355.c,0
student3978.c,1623
student1468.c,2021
student3857.c,1818
student6121.c,2308
student8986.c,1765
student4415.c,63
student5015.c,1371
student4882.c,63
student5441.c,63
student1253.c,1856
student9315.c,2001
student3780.c,5714
student6635.c,63
student5624.c,2716
student4804.c,2139
student7050.c,3608
student9524.c,8739
student3836.c,1897
student7540.c,63
student6004.c,2699
student5420.c,6756
student2556.c,3414
student6088.c,63
student8774.c,63
student4888.c,118
student8264.c,63
student8674.c,1847
student7700.c,63
student9097.c,6909
student8497.c,1665
student1649.c,2014
student4430.c,63
student8187.c,63
student3546.c,63
student3402.c,1772
student6550.c,63
student3872.c,2351
student5193.c,1161
student1562.c,5659
student5370.c,4093
student4770.c,2420
student2206.c,304
student9705.c,1507
student7335.c,564
student7582.c,2023
student4141.c,2231
student2437.c,7468
student4982.c,1549
student2063.c,10146
student1013.c,1630
student9155.c,0
student3258.c,1194
student8886.c,2604
student8389.c,63
student2267.c,63
student4655.c,1344
student6889.c,2912
student4599.c,63
student2667.c,63
student7386.c,63
student3777.c,5380
student6999.c,0
student3594.c,63
student7165.c,1828
student8011.c,63
student1047.c,1221
student6582.c,2716
student1738.c,10073
student5005.c,2528
student6915.c,2478
student8971.c,3792
student2463.c,1519
student7492.c,8151
student8705.c,977
student7735.c,1933
student3790.c,2716
student4370.c,1673
student5770.c,63
student7040.c,2123
student8070.c,1999
student4814.c,1344
student7414.c,1639
student8560.c,3509
student9160.c,1460
student5904.c,1656
student3512.c,2604
student2895.c,8352
student8854.c,2420
student4397.c,9258
student1366.c,1897
student5287.c,2364
student7200.c,1631
student1776.c,3771
student1266.c,1820
student6198.c,63
student6310.c,5611
student8954.c,3247
student7820.c,8960
student4420.c,0
student9900.c,2361
student5804.c,3504
student2972.c,63
student7514.c,1731
student9570.c,1464
student4850.c,63
student8393.c,0
student2216.c,63
student1009.c,3074
student3108.c,15438
student2508.c,5159
student7771.c,3074
student5882.c,5380
student9825.c,63
student2648.c,10146
student8055.c,2912
student9986.c,1036
student3677.c,1526
student1068.c,1815
student3367.c,3164
student1268.c,246
student4155.c,1765
student3023.c,3009
student9821.c,1359
student9201.c,3595
student8892.c,63
student5861.c,3631
student9141.c,1436
student3943.c,63
student3807.c,1528
student9451.c,3653
student7125.c,2248
student1517.c,1092
student1453.c,1194
student5470.c,2375
student4134.c,1918
student5160.c,8151
student6740.c,63
student6604.c,5944
student8370.c,63
student5383.c,1107
student1772.c,1933
student1326.c,3608
student5693.c,2479
student8724.c,1820
student3756.c,63
student5220.c,8890
student5730.c,312
student8520.c,2646
student1066.c,63
student5800.c,63
student4587.c,3479
student3866.c,1833
student1476.c,1856
student6010.c,63
student5774.c,63
student4393.c,1464
student4683.c,63
student4460.c,3771
student3516.c,2003
student2406.c,624
student2953.c,63
student5961.c,2676
student9105.c,5901
student7382.c,3196
student9499.c,1494
student7496.c,63
student7945.c,468
student7501.c,3160
student2967.c,2804
student3313.c,2010
student5665.c,1336
student4265.c,0
student1016.c,3879
student9993.c,3544
student4824.c,2921
student6534.c,63
student7293.c,1562
student6364.c,5533
student8754.c,2123
student5897.c,7133
student8864.c,2500
student4798.c,1520
student4454.c,1162
student1976.c,7927
student6497.c,1814
student5298.c,1515
student4554.c,1515
student7197.c,2201
student6900.c,6137
student6087.c,1549
student4100.c,1460
student7810.c,282
student8598.c,5901
student6320.c,63
student6774.c,1359
student2736.c,1676
student4614.c,63
student1891.c,3440
student4860.c,4157
student1542.c,2231
student8004.c,5180
student5834.c,1775
student5970.c,10119
student3219.c,63
student2806.c,63
student5071.c,8926
student1608.c,1833
student4471.c,3629
student2417.c,8869
student4161.c,1201
student2553.c,118
student5621.c,63
student8796.c,109
student2247.c,7643
student1548.c,63
student6455.c,12485
student9175.c,661
student6001.c,2083
student8631.c,443
student2478.c,5380
student7255.c,3595
student3568.c,1897
student6711.c,63
student9486.c,2257
student2884.c,8890
student2228.c,1759
student1463.c,3517
student7051.c,2309
student5915.c,2497
student1037.c,3235
student1173.c,1195
student3217.c,1820
student1390.c,1630
student6634.c,63
student7370.c,1194
student9870.c,1961
student7193.c,54
student3136.c,977
student9897.c,1695
student8288.c,2804
student3856.c,578
student5830.c,7707
student2869.c,1898
student3666.c,312
student7297.c,1858
student3722.c,1492
student5744.c,63
student9298.c,63
student1446.c,4571
student3485.c,3164
student1502.c,724
student8860.c,5649
student2126.c,2379
student2009.c,1567
student1352.c,1578
student3119.c,63
student4771.c,2079
student2343.c,2123
student4635.c,5901
student4261.c,1953
student2908.c,63
student3253.c,3254
student5482.c,36
student2827.c,2065
student9071.c,63
student6882.c,1953
student4841.c,12891
student8025.c,8890
student2513.c,63
student8801.c,63
student3403.c,0
student4575.c,63
student2068.c,1783
student1623.c,0
student3178.c,63
student9275.c,2177
student5899.c,2921
student2468.c,5496
student7755.c,13981
student9221.c,2182
student9945.c,1695
student2547.c,2500
student6441.c,1292
.c,63
student7882.c,63
student4192.c,5876
student8561.c,63
student5592.c,63
student5771.c,4571
student5261.c,63
student3717.c,63
student4661.c,1528
student3009.c,2309
student1616.c,7235
student3791.c,1953
student9924.c,984
student3436.c,2361
student2526.c,60
student1412.c,6391
student9887.c,3947
student8298.c,4436
student8444.c,578
student9388.c,63
student2749.c,63
student2956.c,2646
student8500.c,1656
student8997.c,1474
student7888.c,63
student6787.c,63
student3776.c,1191
student3732.c,2201
student4644.c,1665
student1579.c,6492
student2585.c,21169
student4014.c,697
student1329.c,63
student4150.c,63
student9824.c,3149
student9340.c,108
student1518.c,1258
student5225.c,63
student5805.c,1205
student9125.c,3479
student8035.c,7481
student2338.c,58
student8486.c,480
student5475.c,1971
student2447.c,70
student2503.c,8926
student6931.c,2375
student3557.c,8890
student9321.c,7501
student8665.c,423
student7655.c,2010
student4096.c,3009
student7799.c,1840
student5496.c,2049
student3678.c,1759
student3867.c,63
student2213.c,2716
student4331.c,63
student1828.c,3879
student9325.c,1897
student8815.c,5714
student1080.c,1408
student3043.c,63
student4425.c,63
student8192.c,0
student8540.c,63
student2916.c,5496
student6170.c,8960
student1452.c,1412
student1981.c,4255
student4640.c,7327
student6683.c,63
student3736.c,1015
student6720.c,1436
student6374.c,63
student7774.c,63
student1202.c,977
student5044.c,63
student9964.c,259
student2176.c,1274
student3432.c,1613
student9864.c,661
student1246.c,2364
student1302.c,63
student9498.c,5180
student2939.c,3382
student4740.c,2010
student3719.c,7286
student4934.c,1890
student8993.c,63
student3517.c,63
student1943.c,7643
student2117.c,536
student5435.c,3149
student1180.c,4301
student9361.c,8960
student6705.c,63
student4682.c,63
student9671.c,1639
student8786.c,63
student4665.c,12646
student1477.c,1517
student7045.c,1036
student9475.c,2087
student9531.c,1393
student6011.c,1201
student2386.c,63
student4478.c,2740
student6267.c,1897
student3421.c,1695
student6594.c,4248
student2941.c,7468
student4863.c,63
student7173.c,63
student6790.c,2324
student3761.c,9642
student7742.c,482
student2550.c,1961
student4026.c,1161
student7936.c,6909
student1193.c,661
student6329.c,1898
student8209.c,63
student1483.c,0
student9952.c,1689
student6002.c,1517
student9176.c,1775
student5649.c,5661
student7546.c,0
student8576.c,63
student9466.c,2716
student4495.c,1436
student1464.c,5533
student5276.c,5659
student2498.c,63
student5766.c,282
student5979.c,1746
student5622.c,1366
student4322.c,2519
student1297.c,1983
student8532.c,1517
student5485.c,2299
student9709.c,2390
student1583.c,10586
student5172.c,282
student1093.c,8352
student7629.c,63
student9272.c,0
student1624.c,63
student4519.c,2261
student5607.c,60
student4207.c,7501
student4638.c,13393
student7094.c,1768
student8923.c,8513
student3175.c,1818
student5403.c,1786
student5468.c,63
student7277.c,1469
student3899.c,1249
student2086.c,2424
student5378.c,9258
student6558.c,7297
student6227.c,7235
student4128.c,2380
student8753.c,1623
student4438.c,3154
student9837.c,2604
student7090.c,1898
student3171.c,63
student8863.c,984
student7708.c,63
student1424.c,63
student5816.c,2014
student6042.c,2570
student5952.c,63
student7442.c,63
student5939.c,63
student8419.c,1623
student4326.c,63
student5236.c,2455
student4772.c,2312
student2340.c,63
student1620.c,2139
student7356.c,1517
student8222.c,2740
student9979.c,1759
student1854.c,1565
student9095.c,2003
student7769.c,4093
student6369.c,22118
student2887.c,2455
student2554.c,63
student8846.c,63
student3500.c,63
student5132.c,4228
student6822.c,0
student6966.c,1775
student8085.c,1834
student1954.c,63
student8349.c,13393
student6656.c,63
student4559.c,1249
student6346.c,9536
student4736.c,2380
student2240.c,1562
student9391.c,63
student3350.c,1458
student5581.c,63
student7891.c,1941
student4806.c,63
student6981.c,1526
student6516.c,63
student8638.c,1015
student6080.c,5901
student4043.c,63
student3071.c,63
student9238.c,8739
student3135.c,3819
student3425.c,0
student6458.c,1631
student3331.c,63
student5703.c,58
student2675.c,6137
student9113.c,5480
student9547.c,2295
student8003.c,63
student7123.c,63
student3186.c,63
student2586.c,384
student4647.c,9756
student6548.c,384
student9207.c,8151
student8317.c,63
student3535.c,2295
student7080.c,5096
student3025.c,63
student6542.c,3367
student8172.c,3009
student5619.c,2740
student9281.c,3771
student2704.c,2375
student3614.c,1786
student5226.c,1675
student1793.c,63
student5695.c,1828
student7346.c,1336
student4785.c,1520
student8195.c,1520
student5166.c,8942
student1597.c,1980
student4076.c,63
student8856.c,1742
student3288.c,624
student5122.c,1783
student9946.c,1971
student7369.c,2312
student4466.c,2974
student9676.c,3164
student1364.c,5496
student4059.c,1276
student1220.c,63
student1383.c,423
student5829.c,8556
student2870.c,6492
student5719.c,2295
student5842.c,1015
student4053.c,3009
student2035.c,1519
student7180.c,5944
student7673.c,2676
student9307.c,7481
student5713.c,63
student2486.c,63
student8503.c,1420
student5268.c,322
student9557.c,2876
student2196.c,12891
student9884.c,3235
student8157.c,1961
student9613.c,5649
student6978.c,2309
student5068.c,5496
student8357.c,63
student4468.c,445
student7677.c,282
student4057.c,1565
student6913.c,1961
student9923.c,3629
student7537.c,4048
student1551.c,2282
student1415.c,1866
student3841.c,63
student2371.c,1983
student9538.c,1195
student8428.c,58
student4253.c,2212
student6018.c,1565
student4681.c,10850
student6706.c,63
student8626.c,1578
student7616.c,3544
student6216.c,536
student4391.c,271
student4036.c,2119
student5436.c,2390
student4526.c,2201
student6156.c,1689
student5659.c,63
student4195.c,4016
student8566.c,6647
student9476.c,1536
student6995.c,1772
student4749.c,2481
student3710.c,63
student8295.c,2212
student2254.c,63
student9385.c,1786
student7479.c,63
student4766.c,63
student2354.c,63
student3610.c,2021
student5222.c,1519
student5366.c,1856
student5185.c,1847
student8176.c,2299
student1120.c,282
student2830.c,1999
student8522.c,1696
student4095.c,3414
student7985.c,1270
student6936.c,63
student8319.c,1840
student5536.c,3820
student9081.c,4218
student6252.c,1631
student1324.c,259
student5109.c,564
student9636.c,5611
student5381.c,1371
student9128.c,7062
student3671.c,1630
student9438.c,6848
student2335.c,63
student4628.c,2123
student5863.c,2123
student3182.c,21169
student6484.c,10850
student6813.c,7501
student6748.c,3517
student9823.c,63
student2421.c,3254
student5413.c,63
student3165.c,1742
student8747.c,3879
student7633.c,70
student8257.c,1656
student8313.c,2424
student6723.c,2699
