Name,CharCount
student6471.cpp,315
student3535.cpp,315
student3253.cpp,1966
student5805.cpp,2729
student5193.cpp,2390
student2830.cpp,315
student1518.cpp,2008
student7633.cpp,315
student7196.cpp,2163
student9805.cpp,2136
student2950.cpp,2716
student2213.cpp,3238
student9352.cpp,2613
student1068.cpp,1856
student6707.cpp,315
student4110.cpp,1979
student6049.cpp,1786
student1093.cpp,1876
student8909.cpp,2672
student4841.cpp,1922
student4100.cpp,1962
student7421.cpp,2050
student5236.cpp,2337
student4128.cpp,315
student4896.cpp,2095
student3135.cpp,2192
student4882.cpp,2544
student1044.cpp,3791
student5961.cpp,2006
student6267.cpp,1747
student1534.cpp,6284
student9949.cpp,2095
student1483.cpp,1980
student5829.cpp,2202
student1440.cpp,1647
student5140.cpp,2942
student5154.cpp,315
student5381.cpp,2573
student7582.cpp,1682
student8100.cpp,1820
student7540.cpp,1524
student3732.cpp,2871
student7232.cpp,2763
student4934.cpp,2100
student7597.cpp,1739
student8854.cpp,2252
student7742.cpp,787
student8317.cpp,2563
student2160.cpp,2188
student2821.cpp,2750
student1482.cpp,949
student7795.cpp,2006
student1253.cpp,3435
student9141.cpp,2050
student9155.cpp,1556
student4471.cpp,1217
student7193.cpp,2377
student2941.cpp,2929
student8288.cpp,2194
student7346.cpp,1953
student3108.cpp,2121
student6931.cpp,1646
student4665.cpp,315
student3678.cpp,0
student8705.cpp,951
student6728.cpp,1981
student4659.cpp,315
student3136.cpp,1899
student3485.cpp,3097
student6516.cpp,2596
student4473.cpp,315
student3320.cpp,2057
student8329.cpp,2423
student6462.cpp,2716
student4261.cpp,1957
student2176.cpp,2003
student6310.cpp,2475
student8467.cpp,2014
student2406.cpp,1254
student9221.cpp,1933
student9547.cpp,1836
student5355.cpp,315
student8665.cpp,2936
student8670.cpp,2306
student1132.cpp,2552
student3719.cpp,974
student1324.cpp,1343
student5624.cpp,2350
student7769.cpp,699
student6259.cpp,2005
student1522.cpp,315
student5744.cpp,2125
student9624.cpp,2602
student6517.cpp,2017
student2956.cpp,1720
student2567.cpp,374
student9340.cpp,2238
student7392.cpp,1697
student8089.cpp,1594
student8923.cpp,1934
student4682.cpp,1903
student2556.cpp,2942
student6042.cpp,2327
student2967.cpp,466
student5952.cpp,1941
student7162.cpp,2567
student9601.cpp,1625
student4331.cpp,2491
student9946.cpp,4749
student8480.cpp,2331
student3516.cpp,315
student7980.cpp,212
student3258.cpp,1935
student6320.cpp,2106
student8319.cpp,2443
student6877.cpp,1747
student5403.cpp,2240
student2437.cpp,2314
student6889.cpp,2275
student3715.cpp,315
student9238.cpp,315
student5370.cpp,2238
student9589.cpp,1901
student2153.cpp,2182
student6321.cpp,4380
student1466.cpp,1306
student3517.cpp,668
student5166.cpp,2170
student7771.cpp,1894
student5172.cpp,2453
student7956.cpp,2227
student6484.cpp,1718
student2806.cpp,2182
student2755.cpp,315
student6255.cpp,1720
student5774.cpp,951
student2972.cpp,2062
student9416.cpp,1925
student4640.cpp,1760
student1710.cpp,1697
student1704.cpp,2336
student5562.cpp,1906
student4867.cpp,668
student8085.cpp,2022
student6900.cpp,1847
student4681.cpp,1927
student3677.cpp,315
student4124.cpp,2019
student5979.cpp,1568
student9825.cpp,1934
student5789.cpp,2237
student7834.cpp,2821
student4468.cpp,2019
student3313.cpp,2195
student9945.cpp,2565
student8497.cpp,2563
student9986.cpp,315
student7773.cpp,2388
student1302.cpp,974
student1464.cpp,315
student5170.cpp,1013
student6874.cpp,2073
student8859.cpp,1972
student5399.cpp,2084
student8124.cpp,1966
student6109.cpp,2773
student3717.cpp,2106
student5366.cpp,1568
student8118.cpp,2750
student2421.cpp,2182
student6121.cpp,1760
student4736.cpp,1639
student9207.cpp,1903
student8864.cpp,1819
student4253.cpp,1836
student9993.cpp,2796
student3500.cpp,1280
student1303.cpp,2058
student5830.cpp,1594
student7799.cpp,315
student4290.cpp,2056
student3306.cpp,315
student4469.cpp,2855
student2959.cpp,1775
student6281.cpp,1926
student9824.cpp,2275
student2232.cpp,2520
student6054.cpp,4067
student7438.cpp,2542
student6087.cpp,1934
student4860.cpp,310
student3869.cpp,1379
student8069.cpp,1903
student3666.cpp,315
student8055.cpp,2812
student5571.cpp,1972
student9439.cpp,3073
student9613.cpp,1820
student8257.cpp,1739
student5015.cpp,2871
student2197.cpp,2188
student6497.cpp,1881
student4280.cpp,2565
student7945.cpp,1725
student6332.cpp,1720
student4519.cpp,2177
student5607.cpp,1926
student6468.cpp,315
student1313.cpp,2314
student9029.cpp,466
student4082.cpp,2915
student8860.cpp,661
student1688.cpp,3821
student4096.cpp,2646
student6656.cpp,2100
student1110.cpp,2137
student2343.cpp,315
student9564.cpp,2107
student1845.cpp,2172
student5612.cpp,2589
student2155.cpp,1876
student6455.cpp,2575
student3288.cpp,1682
student2196.cpp,2520
student2009.cpp,1399
student5766.cpp,315
student7165.cpp,3298
student8518.cpp,2017
student9160.cpp,1565
student2035.cpp,2001
student9821.cpp,2573
student8295.cpp,1757
student9438.cpp,315
student4108.cpp,2003
student4134.cpp,1617
student6723.cpp,315
student2586.cpp,2192
student4863.cpp,2852
student2553.cpp,2552
student6053.cpp,2929
student4644.cpp,1919
student4888.cpp,315
student2221.cpp,1084
student2547.cpp,1634
student8724.cpp,1935
student1066.cpp,2841
student3671.cpp,2268
student5943.cpp,374
student5957.cpp,2202
student9823.cpp,2160
student9837.cpp,1720
student3329.cpp,2250
student1502.cpp,2172
student3315.cpp,2165
student8532.cpp,2563
student5770.cpp,315
student7985.cpp,1446
student4526.cpp,424
student2157.cpp,1622
student1476.cpp,1568
student5162.cpp,3298
student8863.cpp,1217
student4903.cpp,2226
student3739.cpp,2451
student5348.cpp,2208
student9200.cpp,2160
student5412.cpp,2871
student5413.cpp,2264
student9201.cpp,2226
student9567.cpp,2264
student2340.cpp,2773
student1649.cpp,1970
student3512.cpp,2567
student7774.cpp,1925
student5611.cpp,0
student1477.cpp,2121
student3506.cpp,472
student5639.cpp,2655
student1517.cpp,315
student6522.cpp,3298
student9163.cpp,315
student9188.cpp,2055
student5573.cpp,315
student8043.cpp,3468
student2208.cpp,2578
student3116.cpp,1719
student2585.cpp,2003
student3857.cpp,2763
student8959.cpp,2729
student6960.cpp,2345
student6790.cpp,2863
student3171.cpp,787
student3165.cpp,452
student1772.cpp,2716
student7868.cpp,1813
student2086.cpp,315
student1202.cpp,1899
student7673.cpp,1906
student8540.cpp,0
student3367.cpp,1941
student4420.cpp,2024
student9676.cpp,1934
student6545.cpp,315
student9931.cpp,315
student2870.cpp,3034
student1410.cpp,1899
student6419.cpp,315
student7713.cpp,2542
student4554.cpp,4380
student4226.cpp,315
student6357.cpp,2121
student3978.cpp,315
student8187.cpp,1901
student4959.cpp,1565
student7277.cpp,2863
student9272.cpp,315
student9273.cpp,3238
student6168.cpp,1953
student3776.cpp,2136
student5475.cpp,2337
student6815.cpp,2602
student8192.cpp,315
student9071.cpp,1903
student3206.cpp,315
student9924.cpp,315
student9105.cpp,2573
student6550.cpp,403
student2736.cpp,1991
student1571.cpp,2187
student9887.cpp,2575
student2939.cpp,756
student5529.cpp,2277
student1029.cpp,1994
student9475.cpp,4806
student9307.cpp,2841
student2508.cpp,315
student8025.cpp,2475
student6008.cpp,2202
student1954.cpp,2291
student8964.cpp,2763
student8794.cpp,2561
student3819.cpp,1927
student4804.cpp,315
student6787.cpp,3821
student1981.cpp,661
student7857.cpp,1894
student3402.cpp,2520
student9113.cpp,2871
student7704.cpp,2024
student1375.cpp,3145
student4966.cpp,1832
student6195.cpp,2763
student5488.cpp,3539
student6156.cpp,2183
student1639.cpp,3073
student6631.cpp,2299
student4026.cpp,2855
student4740.cpp,2573
student4998.cpp,2235
student7249.cpp,1935
student7507.cpp,2936
student1176.cpp,2672
student5304.cpp,1622
student5660.cpp,2871
student6369.cpp,2528
student7936.cpp,2202
student9099.cpp,1713
student6553.cpp,1776
student9884.cpp,278
student7671.cpp,1500
student1200.cpp,2106
student8224.cpp,2106
student7665.cpp,1556
student1016.cpp,2806
student8754.cpp,315
student6792.cpp,766
student4185.cpp,1934
student8797.cpp,2117
student4195.cpp,1441
student6966.cpp,315
student6999.cpp,315
student9466.cpp,1934
student2080.cpp,1934
student6594.cpp,2528
student8552.cpp,2136
student1562.cpp,2795
student2645.cpp,315
student1364.cpp,1991
student3567.cpp,4749
student1833.cpp,315
student6635.cpp,315
student4036.cpp,2936
student3759.cpp,1747
student2447.cpp,315
student1600.cpp,2154
student6609.cpp,1912
student9275.cpp,1955
student7258.cpp,1874
student6634.cpp,2813
student6813.cpp,1881
student3943.cpp,1471
student3572.cpp,1979
student5665.cpp,1981
student9705.cpp,1926
student5659.cpp,2034
student5881.cpp,1934
student3406.cpp,3034
student9671.cpp,2194
student6542.cpp,2227
student8209.cpp,2772
student3610.cpp,2561
student5261.cpp,3097
student1013.cpp,2250
student2254.cpp,315
student9473.cpp,2606
student6795.cpp,3056
student6781.cpp,2573
student4814.cpp,2321
student4155.cpp,2299
student5263.cpp,2412
student8747.cpp,4631
student8753.cpp,2202
student6018.cpp,2863
student8035.cpp,315
student4343.cpp,2773
student4425.cpp,1909
student9673.cpp,315
student2068.cpp,2291
student4419.cpp,2959
student9129.cpp,1485
student1213.cpp,1813
student9897.cpp,1617
student5129.cpp,1962
student4237.cpp,315
student6346.cpp,403
student5897.cpp,2364
student2652.cpp,2812
student5673.cpp,403
student1415.cpp,2772
student8357.cpp,315
student5667.cpp,315
student2478.cpp,2501
student9538.cpp,1592
student3001.cpp,2423
student1616.cpp,2084
student6151.cpp,315
student4785.cpp,1775
student8815.cpp,1592
student2486.cpp,2606
student3217.cpp,2073
student1366.cpp,1832
student8430.cpp,2852
student9048.cpp,6284
student5882.cpp,1524
student9128.cpp,1899
student7677.cpp,1962
student8222.cpp,1013
student6227.cpp,2240
student2900.cpp,787
student8593.cpp,1836
student5276.cpp,2491
student9458.cpp,2596
student6743.cpp,1280
